copyright	zengfr	site:http://github.com/zengfr/romhack
	
   26650;1C78;8000;       A;   0;FFFF93B4; 1; 0; 2; 8; 0; 0;   0;   0;   26650;   2A358;   265F4;	
   6DFFC;1194;8000;   40003;1C00;FFFFCFF4; 1;14; 2; 0;18; 0;  38; 206;   6DFF2;       0;   6DF2A;	
   6DFFC;1194;8000;   40003;1C00;FFFFD534; 1;14; 2; 0;18; 0;  38; 202;   6DFF2;       0;   6DF2A;	
   6DFFC;1194;8000;   40003;1C00;FFFFD7D4; 1;14; 2; 0;18; 0;  38; 200;   6DFF2;       0;   6DF2A;	
   6DFFC;1194;8000;   40003;1C00;FFFFDA74; 1;14; 2; 0;18; 0;  38; 200;   6DFF2;       0;   6DF2A;	
   6DFFC;1194;8000;   40003;1C00;FFFFDB54; 1;14; 2; 0;18; 0;  38; 20A;   6DFF2;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00;FFFFCFF4; 1;14; 2; 0;18; 0;  38; 206;   6DFFC;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00;FFFFD534; 1;14; 2; 0;18; 0;  38; 202;   6DFFC;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00;FFFFD7D4; 1;14; 2; 0;18; 0;  38; 200;   6DFFC;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00;FFFFDA74; 1;14; 2; 0;18; 0;  38; 200;   6DFFC;       0;   6DF2A;	
   6E006;1190;8000;   30003;1C00;FFFFDB54; 1;14; 2; 0;18; 0;  38; 20A;   6DFFC;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00;FFFFCFF4; 1;14; 2; 0;18; 0;  38; 206;   6E006;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00;FFFFD534; 1;14; 2; 0;18; 0;  38; 202;   6E006;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00;FFFFD7D4; 1;14; 2; 0;18; 0;  38; 200;   6E006;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00;FFFFDA74; 1;14; 2; 0;18; 0;  38; 200;   6E006;       0;   6DF2A;	
   6E010;118C;8000;   20083;1C00;FFFFDB54; 1;14; 2; 0;18; 0;  38; 20A;   6E006;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFCF14; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFCF14; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFCFF4; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFCFF4; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFD0D4; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFD0D4; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFD6F4; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFD7D4; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFD994; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFD994; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFDA74; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFDB54; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E01C;119C;8000;   60007;1D00;FFFFDB54; 1;14; 2; 0;30; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00;FFFFCF14; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00;FFFFCFF4; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00;FFFFD0D4; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00;FFFFD6F4; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00;FFFFD7D4; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00;FFFFD994; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00;FFFFDA74; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E026;11A0;8000;   70007;1D00;FFFFDB54; 1;14; 2; 0;30; 0;  38; 20A;   6E01C;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00;FFFFCF14; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00;FFFFCFF4; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00;FFFFD0D4; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00;FFFFD6F4; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00;FFFFD7D4; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00;FFFFD994; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00;FFFFDA74; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E030;11A4;8000;   80007;1D00;FFFFDB54; 1;14; 2; 0;30; 0;  38; 20A;   6E026;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00;FFFFCF14; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00;FFFFCFF4; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00;FFFFD0D4; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00;FFFFD6F4; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00;FFFFD7D4; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00;FFFFD994; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00;FFFFDA74; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E03A;11A8;8000;   90007;1D00;FFFFDB54; 1;14; 2; 0;30; 0;  38; 20A;   6E030;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00;FFFFCF14; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00;FFFFCFF4; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00;FFFFD0D4; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00;FFFFD6F4; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00;FFFFD7D4; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00;FFFFD994; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00;FFFFDA74; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E044;11AC;8000;   A0007;1D00;FFFFDB54; 1;14; 2; 0;30; 0;  38; 20A;   6E03A;       0;   6DF2A;	
   6E04E;11B0;8000;   B0087;1D00;FFFFCF14; 1;14; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;	
   6E04E;11B0;8000;   B0087;1D00;FFFFCFF4; 1;14; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;	
   6E04E;11B0;8000;   B0087;1D00;FFFFD0D4; 1;14; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;	
   6E04E;11B0;8000;   B0087;1D00;FFFFD6F4; 1;14; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;	
   6E04E;11B0;8000;   B0087;1D00;FFFFD7D4; 1;14; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;	
   6E04E;11B0;8000;   B0087;1D00;FFFFD994; 1;14; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;	
   6E04E;11B0;8000;   B0087;1D00;FFFFDB54; 1;14; 2; 0;30; 0;  38; 20A;   6E044;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00;FFFFDA74; 1;14; 2; 0;1C; 0;  38; 200;   6DF6C;       0;   6DF2A;	
   6E0D6;11CC;8000;  280007;1F00;FFFFDA74; 1;14; 2; 0;1C; 0;  38; 200;   6E0D6;       0;   6DF2A;	
   6E0E0;11D0;8000;  230007;2000;FFFFDA74; 1;14; 2; 0;1C; 0;  38; 200;   6E0D6;       0;   6DF2A;	
   6E0EA;11D4;8000;  220007;2000;FFFFDA74; 1;14; 2; 0;1C; 0;  38; 200;   6E0E0;       0;   6DF2A;	
   6E0F4;1184;8000;      9E;1B00;FFFFDA74; 1;14; 2; 0;1C; 0;  38; 200;   6E0EA;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00;FFFFCFF4; 1;14; 2; 0;1E; 0;  38; 206;   6DFCA;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00;FFFFCFF4; 1;14; 2; 0;1E; 0;  38; 206;   6E15E;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00;FFFFD0D4; 1;14; 2; 0;1E; 0;  38; 20A;   6DF82;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00;FFFFD0D4; 1;14; 2; 0;1E; 0;  38; 20A;   6E15E;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00;FFFFD534; 1;14; 2; 0;1E; 0;  38; 202;   6DFA0;       0;   6DF2A;	
   6E15E;11D8;8000;  280007;1F00;FFFFD534; 1;14; 2; 0;1E; 0;  38; 202;   6E15E;       0;   6DF2A;	
   6E168;11DC;8000;  240007;2000;FFFFCFF4; 1;14; 2; 0;1E; 0;  38; 206;   6E15E;       0;   6DF2A;	
   6E168;11DC;8000;  240007;2000;FFFFD0D4; 1;14; 2; 0;1E; 0;  38; 20A;   6E15E;       0;   6DF2A;	
   6E168;11DC;8000;  240007;2000;FFFFD534; 1;14; 2; 0;1E; 0;  38; 202;   6E15E;       0;   6DF2A;	
   6E172;11E0;8000;  250007;2000;FFFFCFF4; 1;14; 2; 0;1E; 0;  38; 206;   6E168;       0;   6DF2A;	
   6E172;11E0;8000;  250007;2000;FFFFD0D4; 1;14; 2; 0;1E; 0;  38; 20A;   6E168;       0;   6DF2A;	
   6E172;11E0;8000;  250007;2000;FFFFD534; 1;14; 2; 0;1E; 0;  38; 202;   6E168;       0;   6DF2A;	
   6E17C;1184;8000;      9E;1B00;FFFFCFF4; 1;14; 2; 0;1E; 0;  38; 206;   6E172;       0;   6DF2A;	
   6E17C;1184;8000;      9E;1B00;FFFFD0D4; 1;14; 2; 0;1E; 0;  38; 20A;   6E172;       0;   6DF2A;	
   6E17C;1184;8000;      9E;1B00;FFFFD534; 1;14; 2; 0;1E; 0;  38; 202;   6E172;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000;FFFFD0D4; 1;14; 2; 0;14; 0;  38; 20A;   6DF6C;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000;FFFFD7D4; 1;14; 2; 0;14; 0;  38; 20A;   6DF82;       0;   6DF2A;	
   6E21A;11EC;8000;  120002;2000;FFFFD7D4; 1;14; 2; 0;14; 0;  38; 20A;   6E21A;       0;   6DF2A;	
   6E224;11DC;8000;  130002;2000;FFFFD7D4; 1;14; 2; 0;14; 0;  38; 20A;   6E21A;       0;   6DF2A;	
   6E224;11DC;8000;  130002;2000;FFFFD7D4; 1;14; 2; 0;3A; 0;  38; 20A;   6E21A;       0;   6DF2A;	
   6E22E;11F0;8000;  140406;2029;FFFFD7D4; 1;14; 2; 0;14; 0;  38; 20A;   6E224;       0;   6DF2A;	
   6E238;11DC;8000;  130002;2000;FFFFD7D4; 1;14; 2; 0;14; 0;  38; 20A;   6E22E;       0;   6DF2A;	
   6E242;11EC;8000;  120081;2000;FFFFD7D4; 1;14; 2; 0;14; 0;  38; 20A;   6E238;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100;FFFFCD54; 1;14; 2; 0; A; 0;  38; 200;   6DF78;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100;FFFFCF14; 1;14; 2; 0; A; 0;  38; 20A;   6DFFC;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100;FFFFCF14; 1;14; 2; 0; A; 0;  38; 20A;   6E24E;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100;FFFFD994; 1;14; 2; 0; A; 0;  38; 20A;   6DFBE;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100;FFFFDA74; 1;14; 2; 0; A; 0;  38; 200;   6DF96;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100;FFFFDA74; 1;14; 2; 0; A; 0;  38; 200;   6DFA0;       0;   6DF2A;	
   6E24E;11F4;8000;  180019;2100;FFFFDA74; 1;14; 2; 0; A; 0;  38; 200;   6E24E;       0;   6DF2A;	
   6E258;11F8;8000;  2F0001;2100;FFFFCD54; 1;14; 2; 0; A; 0;  38; 200;   6E24E;       0;   6DF2A;	
   6E258;11F8;8000;  2F0001;2100;FFFFCF14; 1;14; 2; 0; A; 0;  38; 20A;   6E24E;       0;   6DF2A;	
   6E258;11F8;8000;  2F0001;2100;FFFFD994; 1;14; 2; 0; A; 0;  38; 20A;   6E24E;       0;   6DF2A;	
   6E258;11F8;8000;  2F0001;2100;FFFFDA74; 1;14; 2; 0; A; 0;  38; 200;   6E24E;       0;   6DF2A;	
   6E262;11F8;8000;  2B0099;2000;FFFFCD54; 1;14; 2; 0; A; 0;  38; 200;   6E258;       0;   6DF2A;	
   6E262;11F8;8000;  2B0099;2000;FFFFCF14; 1;14; 2; 0; A; 0;  38; 20A;   6E258;       0;   6DF2A;	
   6E262;11F8;8000;  2B0099;2000;FFFFD994; 1;14; 2; 0; A; 0;  38; 20A;   6E258;       0;   6DF2A;	
   6E262;11F8;8000;  2B0099;2000;FFFFDA74; 1;14; 2; 0; A; 0;  38; 200;   6E258;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400;FFFFCFF4; 1;14; 2; 0;2C; 0;  38; 20A;   6E312;       0;   6DF2A;	
   6E2EE;1214;8000;  2E0087;2400;FFFFD534; 1;14; 2; 0;2C; 0;  38; 202;   6DF78;       0;   6DF2A;	
   6E2FA;1218;8000;      87;2C00;FFFFD534; 1;14; 2; 0;28; 0;  38; 202;   6DF78;       0;   6DF2A;	
   6E2FA;1218;8000;      87;2C00;FFFFD534; 1;14; 2; 0;28; 0;  38; 202;   6E2FA;       0;   6DF2A;	
   6E2FA;1218;8000;      87;2C00;FFFFD994; 1;14; 2; 0;28; 0;  38; 202;   6DF78;       0;   6DF2A;	
   6E2FA;1218;8000;      87;2C00;FFFFD994; 1;14; 2; 0;28; 0;  38; 202;   6E2FA;       0;   6DF2A;	
   6E306;121C;8000;      87;2500;FFFFD614; 1;14; 2; 0;2A; 0;  38; 204;   6DF78;       0;   6DF2A;	
   6E306;121C;8000;      87;2500;FFFFD614; 1;14; 2; 0;2A; 0;  38; 204;   6E306;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFCF14; 1;14; 2; 0;26; 0;  38; 20A;   6DFCA;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFCF14; 1;14; 2; 0;26; 0;  38; 20A;   6E312;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFCFF4; 1;14; 2; 0;26; 0;  38; 206;   6DF78;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFCFF4; 1;14; 2; 0;26; 0;  38; 206;   6E312;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFCFF4; 1;14; 2; 0;26; 0;  38; 20A;   6DF6C;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFCFF4; 1;14; 2; 0;26; 0;  38; 20A;   6E312;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFD0D4; 1;14; 2; 0;26; 0;  38; 20A;   6DF82;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFD0D4; 1;14; 2; 0;26; 0;  38; 20A;   6E312;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFD7D4; 1;14; 2; 0;26; 0;  38; 20A;   6DF6C;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFD7D4; 1;14; 2; 0;26; 0;  38; 20A;   6E312;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFDA74; 1;14; 2; 0;26; 0;  38; 200;   6DF6C;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFDA74; 1;14; 2; 0;26; 0;  38; 200;   6E312;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFDB54; 1;14; 2; 0;26; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFDB54; 1;14; 2; 0;26; 0;  38; 20A;   6DFAA;       0;   6DF2A;	
   6E312;1220;8000;  1C0087;2C00;FFFFDB54; 1;14; 2; 0;26; 0;  38; 20A;   6E312;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6DF96;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6E31E;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFCFF4; 1;14; 2; 0;20; 0;  38; 206;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFCFF4; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFD0D4; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFD534; 1;14; 2; 0;20; 0;  38; 202;   6DFA0;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFD6F4; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFD7D4; 1;14; 2; 0;20; 0;  38; 206;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFD7D4; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFD994; 1;14; 2; 0;20; 0;  38; 202;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFD994; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6DFA0;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6E31E;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFDA74; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFDB54; 1;14; 2; 0;20; 0;  38; 206;   6DF78;       0;   6DF2A;	
   6E31E;11CC;8000;  280007;1F00;FFFFDB54; 1;14; 2; 0;20; 0;  38; 20A;   6DF78;       0;   6DF2A;	
   6E328;11D0;8000;  230007;2000;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6E31E;       0;   6DF2A;	
   6E328;11D0;8000;  230007;2000;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6E31E;       0;   6DF2A;	
   6E328;11D0;8000;  230007;2000;FFFFD534; 1;14; 2; 0;20; 0;  38; 202;   6E31E;       0;   6DF2A;	
   6E328;11D0;8000;  230007;2000;FFFFD994; 1;14; 2; 0;20; 0;  38; 202;   6E31E;       0;   6DF2A;	
   6E328;11D0;8000;  230007;2000;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6E31E;       0;   6DF2A;	
   6E332;11D4;8000;  220007;2000;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6E328;       0;   6DF2A;	
   6E332;11D4;8000;  220007;2000;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6E328;       0;   6DF2A;	
   6E332;11D4;8000;  220007;2000;FFFFD534; 1;14; 2; 0;20; 0;  38; 202;   6E328;       0;   6DF2A;	
   6E332;11D4;8000;  220007;2000;FFFFD994; 1;14; 2; 0;20; 0;  38; 202;   6E328;       0;   6DF2A;	
   6E332;11D4;8000;  220007;2000;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6E328;       0;   6DF2A;	
   6E33C;1184;8000;  2C0011;1B00;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6E332;       0;   6DF2A;	
   6E33C;1184;8000;  2C0011;1B00;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6E332;       0;   6DF2A;	
   6E33C;1184;8000;  2C0011;1B00;FFFFD534; 1;14; 2; 0;20; 0;  38; 202;   6E332;       0;   6DF2A;	
   6E33C;1184;8000;  2C0011;1B00;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6E332;       0;   6DF2A;	
   6E346;11D8;8000;  280007;1F00;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6E33C;       0;   6DF2A;	
   6E346;11D8;8000;  280007;1F00;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6E33C;       0;   6DF2A;	
   6E346;11D8;8000;  280007;1F00;FFFFD534; 1;14; 2; 0;20; 0;  38; 202;   6E33C;       0;   6DF2A;	
   6E346;11D8;8000;  280007;1F00;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6E33C;       0;   6DF2A;	
   6E350;11DC;8000;  240007;2000;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6E346;       0;   6DF2A;	
   6E350;11DC;8000;  240007;2000;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6E346;       0;   6DF2A;	
   6E350;11DC;8000;  240007;2000;FFFFD534; 1;14; 2; 0;20; 0;  38; 202;   6E346;       0;   6DF2A;	
   6E350;11DC;8000;  240007;2000;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6E346;       0;   6DF2A;	
   6E35A;11E0;8000;  250007;2000;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6E350;       0;   6DF2A;	
   6E35A;11E0;8000;  250007;2000;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6E350;       0;   6DF2A;	
   6E35A;11E0;8000;  250007;2000;FFFFD534; 1;14; 2; 0;20; 0;  38; 202;   6E350;       0;   6DF2A;	
   6E35A;11E0;8000;  250007;2000;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6E350;       0;   6DF2A;	
   6E364;1184;8000;      9E;1B00;FFFFCD54; 1;14; 2; 0;20; 0;  38; 200;   6E35A;       0;   6DF2A;	
   6E364;1184;8000;      9E;1B00;FFFFCF14; 1;14; 2; 0;20; 0;  38; 20A;   6E35A;       0;   6DF2A;	
   6E364;1184;8000;      9E;1B00;FFFFD534; 1;14; 2; 0;20; 0;  38; 202;   6E35A;       0;   6DF2A;	
   6E364;1184;8000;      9E;1B00;FFFFDA74; 1;14; 2; 0;20; 0;  38; 200;   6E35A;       0;   6DF2A;	
   6E370;1218;8000;  280007;2600;FFFFCF14; 1;14; 2; 0; E; 0;  38; 20A;   6E386;       0;   6DF2A;	
   6E370;1218;8000;  280007;2600;FFFFD7D4; 1;14; 2; 0; E; 0;  38; 20A;   6E386;       0;   6DF2A;	
   6E37A;1184;8000;      9E;1B00;FFFFCF14; 1;14; 2; 0; E; 0;  38; 20A;   6E370;       0;   6DF2A;	
   6E37A;1184;8000;      9E;1B00;FFFFD7D4; 1;14; 2; 0; E; 0;  38; 20A;   6E370;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFCF14; 1;14; 2; 0;22; 0;  38; 20A;   6E386;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFCF14; 1;14; 2; 0;22; 0;  38; 20A;   6E392;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFCFF4; 1;14; 2; 0;2E; 0;  38; 206;   6E31E;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFCFF4; 1;14; 2; 0;2E; 0;  38; 206;   6E386;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFD0D4; 1;14; 2; 0;22; 0;  38; 20A;   6E386;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFD0D4; 1;14; 2; 0;22; 0;  38; 20A;   6E392;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFD7D4; 1;14; 2; 0;22; 0;  38; 20A;   6E386;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFD7D4; 1;14; 2; 0;22; 0;  38; 20A;   6E392;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFD7D4; 1;14; 2; 0;2E; 0;  38; 206;   6E31E;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFD7D4; 1;14; 2; 0;2E; 0;  38; 206;   6E386;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFDA74; 1;14; 2; 0;22; 0;  38; 200;   6E386;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFDA74; 1;14; 2; 0;22; 0;  38; 200;   6E392;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFDB54; 1;14; 2; 0;22; 0;  38; 20A;   6E386;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFDB54; 1;14; 2; 0;22; 0;  38; 20A;   6E392;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFDB54; 1;14; 2; 0;2E; 0;  38; 206;   6E31E;       0;   6DF2A;	
   6E386;1228;8000;  21049E;262B;FFFFDB54; 1;14; 2; 0;2E; 0;  38; 206;   6E386;       0;   6DF2A;	
